sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
2219,18,10,2.5e-05,kang_sparse_2015_adaptation,1.9772805041976356e-05,10,0,-8,True,2821.0527999763144,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.07488567073170732, 0.19226371951219512, 0.2679115853658537, 0.36547256097560976, 0.43883384146341464, 0.43902439024390244, 0.536204268292683, 0.6585365853658536, 0.7106516768292683, 0.8538490853658536]"
2219,18,10,2.5e-05,uniform_gradient_pruning,2.0548311723907982e-05,9,-1,-9,True,11458.146999997552,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.10768788050454886, 0.15098561702866067, 0.28103803777424613, 0.3382151341080841, 0.4527859984543035, 0.4815922010202627, 0.6517792724895886, 0.7265875376862941, 0.8433879352640234]"
517,18,11,2.5e-05,ours,2.4995544902235736e-05,19,8,1,True,17.55235,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08980080485343933, 0.17592231929302216, 0.2166724056005478, 0.2520084083080292, 0.3175928294658661, 0.3786289691925049, 0.438183069229126, 0.46792155504226685, 0.497268944978714, 0.5268626809120178, 0.5576264262199402, 0.5887211561203003, 0.6195530891418457, 0.6502892971038818, 0.6827220916748047, 0.7184761762619019, 0.7880353927612305, 0.8193254470825195, 0.8535075783729553]"
517,18,11,2.5e-05,kang_sparse_2015_adaptation,1.1663071265383126e-05,11,0,-7,True,2652.3952999996254,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0977515243902439, 0.265625, 0.29706554878048785, 0.3824314024390244, 0.4676067073170732, 0.5240091463414634, 0.6213795731707317, 0.6983612804878048, 0.7610518292682927, 0.8136432926829268, 0.8782393292682926]"
517,18,11,2.5e-05,uniform_gradient_pruning,2.3869762133390714e-05,9,-2,-9,True,11961.175899996306,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.25971088742320003, 0.28239717321096025, 0.387588399398528, 0.4520461766730227, 0.5463105795661973, 0.6086011301439269, 0.700487510119123, 0.7642613586957403, 0.7997781403574503]"
1348,18,9,2.5e-05,ours,2.4241669951041136e-05,12,3,-6,True,17.38155,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08229979872703552, 0.16116462647914886, 0.2016952633857727, 0.3596471846103668, 0.3897697627544403, 0.4201526939868927, 0.5149214863777161, 0.6398921608924866, 0.6741601228713989, 0.7103356122970581, 0.849524736404419, 0.8904648423194885]"
1348,18,9,2.5e-05,kang_sparse_2015_adaptation,1.0002789972550521e-05,14,5,-4,True,2625.398899996071,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14634146341463417, 0.24390243902439024, 0.34146341463414637, 0.43902439024390244, 0.4634146341463415, 0.4878048780487805, 0.5609756097560976, 0.5853658536585366, 0.6341463414634146, 0.6585365853658536, 0.7317073170731707, 0.7560975609756098, 0.8536585365853658, 0.8780487804878049]"
1348,18,9,2.5e-05,uniform_gradient_pruning,2.4215412720638126e-05,8,-1,-10,True,11948.392099991906,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1815339365937415, 0.22776813505846233, 0.37346422403704627, 0.40780268411497683, 0.5876481165327953, 0.6754032485954081, 0.6962809234124181, 0.8825707826755439]"
2104,18,10,2.5e-05,ours,2.4542595246933666e-05,14,4,-4,True,17.0701,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07899168878793716, 0.11698217689990997, 0.2000807523727417, 0.2698533236980438, 0.3621448576450348, 0.45503878593444824, 0.48587271571159363, 0.647440493106842, 0.6821034550666809, 0.7872870564460754, 0.8187265992164612, 0.8515599370002747, 0.891217052936554, 0.936837375164032]"
2104,18,10,2.5e-05,kang_sparse_2015_adaptation,1.705197674028136e-05,9,-1,-9,True,2695.0842999940505,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.09089176829268292, 0.24371189024390244, 0.3145960365853659, 0.3729039634146341, 0.4636051829268293, 0.6261432926829268, 0.7557164634146342, 0.8212652439024392, 0.9121570121951219]"
2104,18,10,2.5e-05,uniform_gradient_pruning,2.2012421832774205e-05,8,-2,-10,True,11855.465100001311,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2744541818018735, 0.31635435677646506, 0.36404956786522524, 0.44988029016578185, 0.6493603244980676, 0.7637853352432303, 0.8016700462258994, 0.9205447882847819]"
383,18,10,2.5e-05,ours,2.3450662165317875e-05,14,4,-4,True,17.222949999999997,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07855050265789032, 0.11525436490774155, 0.19912272691726685, 0.26925498247146606, 0.30249258875846863, 0.42973318696022034, 0.460835337638855, 0.5773653388023376, 0.6722583174705505, 0.7438222765922546, 0.7794463634490967, 0.8117994070053101, 0.8870658874511719, 0.9343723058700562]"
383,18,10,2.5e-05,kang_sparse_2015_adaptation,1.1441306480529216e-05,10,0,-8,True,2704.5362000062596,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1137576219512195, 0.19607469512195125, 0.27877286585365857, 0.375952743902439, 0.4721798780487805, 0.5468750000000001, 0.6339557926829269, 0.6739710365853657, 0.7602896341463415, 0.8433689024390244]"
383,18,10,2.5e-05,uniform_gradient_pruning,1.5456815088324383e-05,9,-1,-9,True,11361.174799996661,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11739613372480995, 0.19987004375101153, 0.2802720761098894, 0.38025436672797425, 0.4777280789731697, 0.5163754147421158, 0.6992040095636813, 0.7689065136589937, 0.8489326322405358]"
948,18,11,2.5e-05,ours,2.3934442147720568e-05,12,1,-6,True,17.24425,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05031108111143112, 0.20726020634174347, 0.24435023963451385, 0.27721449732780457, 0.30962246656417847, 0.40185368061065674, 0.4620794355869293, 0.5758346319198608, 0.605361819267273, 0.7028560638427734, 0.777372419834137, 0.8110401034355164]"
948,18,11,2.5e-05,kang_sparse_2015_adaptation,1.8800775708637643e-05,8,-3,-10,True,2488.50369999127,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.07336128048780488, 0.13014481707317072, 0.21970274390243905, 0.3980564024390244, 0.4685594512195122, 0.6307164634146342, 0.7036966463414633, 0.7846798780487806]"
948,18,11,2.5e-05,uniform_gradient_pruning,2.236450005160659e-05,7,-4,-11,True,12699.774000007892,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15705702889096756, 0.18838196643221455, 0.43034188103252025, 0.45269778305210384, 0.643273719762411, 0.7094591042468115, 0.748546938879951]"
4061,18,10,2.5e-05,ours,2.341357338593548e-05,16,6,-2,True,17.22175,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05083988979458809, 0.08483444899320602, 0.12243178486824036, 0.16362424194812775, 0.20369648933410645, 0.23862209916114807, 0.2704639732837677, 0.36615172028541565, 0.43240591883659363, 0.5301097631454468, 0.5933308601379395, 0.6252040266990662, 0.7274634838104248, 0.8261772990226746, 0.860802948474884, 0.8993839621543884]"
4061,18,10,2.5e-05,kang_sparse_2015_adaptation,2.2766193648948377e-05,10,0,-8,True,2518.068300007144,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.171875, 0.2273246951219512, 0.36547256097560976, 0.4634146341463415, 0.47265625, 0.5369664634146342, 0.6595846036585364, 0.7320884146341463, 0.8639481707317073]"
4061,18,10,2.5e-05,uniform_gradient_pruning,1.3275247292203797e-05,9,-1,-9,True,11215.754500008188,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14369690764785412, 0.1801119676394675, 0.2238748478229236, 0.27407899967853255, 0.4436681579287127, 0.4927065731551676, 0.5078319105063382, 0.6890276754214915, 0.8504405695744913]"
505,18,9,2.5e-05,ours,2.3535801894520527e-05,11,2,-7,True,17.25255,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.14810489118099213, 0.18971984088420868, 0.25402623414993286, 0.2839841842651367, 0.34708961844444275, 0.5930094122886658, 0.6599046587944031, 0.7352445125579834, 0.808803141117096, 0.8872577548027039, 0.93522047996521]"
505,18,9,2.5e-05,kang_sparse_2015_adaptation,4.71304430629073e-06,17,8,-1,True,2596.9272999936948,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1951219512195122, 0.21951219512195122, 0.34146341463414637, 0.43902439024390244, 0.4634146341463415, 0.5365853658536586, 0.6097560975609756, 0.6341463414634146, 0.6585365853658536, 0.6829268292682926, 0.7073170731707317, 0.7317073170731707, 0.7560975609756098, 0.8048780487804879, 0.8292682926829268, 0.8780487804878049, 0.9024390243902439]"
505,18,9,2.5e-05,uniform_gradient_pruning,2.217324250786234e-05,6,-3,-12,True,12696.386800002074,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.20728130279461054, 0.37203063052037977, 0.6622825694141865, 0.7248251421338137, 0.7328272360671196, 0.806745573800619]"
1598,18,11,2.5e-05,ours,2.3297928967587104e-05,14,3,-4,True,17.21785,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05124032869935036, 0.08733672648668289, 0.1766994744539261, 0.25699713826179504, 0.29160815477371216, 0.4199768602848053, 0.44973117113113403, 0.5073963403701782, 0.5352758169174194, 0.5930555462837219, 0.7537947297096252, 0.7869890332221985, 0.817974328994751, 0.8518158197402954]"
1598,18,11,2.5e-05,kang_sparse_2015_adaptation,2.1190501228282236e-05,9,-2,-9,True,2665.544699993916,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17940167682926828, 0.27172256097560976, 0.35327743902439024, 0.4354039634146341, 0.533346036585366, 0.6391006097560975, 0.7076981707317073, 0.8044969512195123, 0.8616615853658537]"
1598,18,11,2.5e-05,uniform_gradient_pruning,2.150243366482153e-05,9,-2,-9,True,11176.256699996884,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16536496983541493, 0.2927741551149707, 0.34194029607314136, 0.45871806898775686, 0.5147962109380458, 0.5587021888828103, 0.6188435591254753, 0.8070107016120951, 0.8478109286882363]"
1036,18,10,2.5e-05,ours,2.4666349342078676e-05,11,1,-7,True,18.958849999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.20781338214874268, 0.24392972886562347, 0.2752023935317993, 0.3705885112285614, 0.4302913546562195, 0.4921714961528778, 0.6456300020217896, 0.6777321100234985, 0.711611270904541, 0.7814912796020508, 0.8904932141304016]"
1036,18,10,2.5e-05,kang_sparse_2015_adaptation,1.342857599386747e-05,9,-1,-9,True,3115.8110000105808,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.2498094512195122, 0.34432164634146345, 0.4094893292682927, 0.4691310975609756, 0.5384908536585366, 0.6735899390243902, 0.7930640243902439, 0.870045731707317]"
1036,18,10,2.5e-05,uniform_gradient_pruning,2.281398148129126e-05,7,-3,-11,True,12383.698099991307,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2559487887193471, 0.3489874212795393, 0.43967612476398543, 0.4857881376150066, 0.5310599575067234, 0.6557289388295039, 0.7790349742849237]"
1533,19,11,2.5e-05,ours,2.3963893065531192e-05,18,7,-1,True,16.9791,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05189959704875946, 0.12544220685958862, 0.20945321023464203, 0.24584804475307465, 0.27825379371643066, 0.30842915177345276, 0.340655118227005, 0.4034862220287323, 0.4643039107322693, 0.49560827016830444, 0.5280004143714905, 0.560453474521637, 0.5926311612129211, 0.6565331220626831, 0.7252393960952759, 0.8234315514564514, 0.8561884760856628, 0.9378840327262878]"
1533,19,11,2.5e-05,kang_sparse_2015_adaptation,1.075965804351649e-05,14,3,-5,True,2708.8568000035593,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.19912347560975613, 0.2475228658536585, 0.2951600609756097, 0.3898628048780488, 0.43921493902439024, 0.5125762195121951, 0.5877000762195121, 0.6341463414634146, 0.6585365853658536, 0.7317073170731707, 0.8048780487804879, 0.8052591463414634, 0.8782393292682926]"
1533,19,11,2.5e-05,uniform_gradient_pruning,1.5954273536635315e-05,11,0,-8,True,10036.462899995968,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11934656938120254, 0.19580661466157534, 0.23505399127906257, 0.3720400977562705, 0.4681959319318576, 0.5189967928368122, 0.6209112368812746, 0.6573015150118404, 0.724181505377396, 0.8108642387090743, 0.9125477130967833]"
1158,19,9,2.5e-05,ours,2.4285967570857798e-05,12,3,-7,True,17.34065,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.020449545234441757, 0.05124816298484802, 0.24509777128696442, 0.3299844264984131, 0.3909287750720978, 0.5832692384719849, 0.6164447665214539, 0.6830407381057739, 0.7189925909042358, 0.7911255359649658, 0.8221326470375061, 0.8950627446174622]"
1158,19,9,2.5e-05,kang_sparse_2015_adaptation,1.6895964137369358e-05,8,-1,-11,True,2760.485199993127,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1659679878048781, 0.2534298780487805, 0.34470274390243905, 0.4247332317073171, 0.5125762195121951, 0.6330030487804877, 0.7572408536585366, 0.8319359756097561]"
1158,19,9,2.5e-05,uniform_gradient_pruning,2.2671020982534405e-05,8,-1,-11,True,11849.99489999609,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16604552988802398, 0.2540502062159063, 0.35077615945237195, 0.42142276542148893, 0.5029740496054579, 0.6926844609787459, 0.7337318850458829, 0.8244144103990261]"
3969,19,11,2.5e-05,ours,2.1567943602808498e-05,12,1,-7,True,17.2762,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.050830353051424026, 0.16761259734630585, 0.2465212643146515, 0.3148144781589508, 0.3472353518009186, 0.43802720308303833, 0.5824785828590393, 0.6786167621612549, 0.7470634579658508, 0.7831903100013733, 0.8158705234527588, 0.9373789429664612]"
3969,19,11,2.5e-05,kang_sparse_2015_adaptation,1.9319845203338208e-05,10,-1,-9,True,2700.9957999980543,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.1873094512195122, 0.24714176829268292, 0.32202743902439024, 0.4028201219512195, 0.5163871951219513, 0.5788871951219513, 0.6878810975609756, 0.7968750000000001, 0.8746189024390244]"
